city,city_mean,x,density
New York,-0.30287949540094294,-0.30434782608695654,0.84314484691275671
New York,-0.30287949540094294,-0.2976588628762542,0.84103720734502696
New York,-0.30287949540094294,-0.29096989966555187,0.83939475207847747
New York,-0.30287949540094294,-0.28428093645484953,0.83815496457851713
New York,-0.30287949540094294,-0.27759197324414719,0.83719841280931184
New York,-0.30287949540094294,-0.27090301003344486,0.8363690578257017
New York,-0.30287949540094294,-0.26421404682274252,0.83550009737824382
New York,-0.30287949540094294,-0.25752508361204018,0.8344411343947461
New York,-0.30287949540094294,-0.25083612040133785,0.83308228581329602
New York,-0.30287949540094294,-0.24414715719063551,0.8313713675603952
New York,-0.30287949540094294,-0.23745819397993317,0.82932146718402588
New York,-0.30287949540094294,-0.23076923076923084,0.82700789334810798
New York,-0.30287949540094294,-0.22408026755852839,0.82455539693091362
New York,-0.30287949540094294,-0.21739130434782605,0.82211832952010433
New York,-0.30287949540094294,-0.21070234113712372,0.81985766597677678
New York,-0.30287949540094294,-0.20401337792642138,0.8179192771588798
New York,-0.30287949540094294,-0.19732441471571904,0.81641737627242417
New York,-0.30287949540094294,-0.19063545150501671,0.81542576990169457
New York,-0.30287949540094294,-0.18394648829431437,0.81497771016593301
New York,-0.30287949540094294,-0.17725752508361203,0.81507318132872719
New York,-0.30287949540094294,-0.1705685618729097,0.81569080528676152
New York,-0.30287949540094294,-0.16387959866220736,0.81680059000611638
New York,-0.30287949540094294,-0.15719063545150502,0.81837370050688962
New York,-0.30287949540094294,-0.15050167224080269,0.82038633368675062
New York,-0.30287949540094294,-0.14381270903010035,0.82281644229800055
New York,-0.30287949540094294,-0.13712374581939801,0.82563410345534738
New York,-0.30287949540094294,-0.13043478260869568,0.82878826069550193
New York,-0.30287949540094294,-0.12374581939799334,0.83219386736542722
New York,-0.30287949540094294,-0.117056856187291,0.83572372579162069
New York,-0.30287949540094294,-0.11036789297658867,0.83920840437718036
New York,-0.30287949540094294,-0.10367892976588633,0.8424457019575804
New York,-0.30287949540094294,-0.096989966555183993,0.84521870210588157
New York,-0.30287949540094294,-0.090301003344481656,0.84731919346254825
New York,-0.30287949540094294,-0.08361204013377932,0.84857178784932974
New York,-0.30287949540094294,-0.076923076923076983,0.84885388087090796
New York,-0.30287949540094294,-0.070234113712374646,0.84810772129532397
